user,tweet,sentiment_label,sentiment_score,emotion_label,emotion_score
breatheitin,@youngyonny  mad depressing,negative,0.8991991281509399,sadness,0.9767881631851196
KylieAdams89,@JenniferParot yay you have a twitter! ,positive,0.9602570533752441,joy,0.9842071533203125
JulieWalraven,@JoeJacobi Following them all... You're creating a little flock of paddling Twitterers... ,neutral,0.6521602869033813,joy,0.8221004009246826
rayforte,Good morning! Just woke up and took a shower now getting ready to play my last service at the Safe Haven! ,positive,0.8418095707893372,joy,0.9709203243255615
zobi1kenobi,"@Shepherd try Cammeray Waters - http://www.cammeraywaters.com.au/holidays - Jenny Blake is awesome, happy for you to say I referred you ",positive,0.9857935309410095,joy,0.9894238114356995
TweetDiane,@twittsted Yeah I know...but they're only going to be here for one night   I am determined to get some facetime...lol,positive,0.6228142380714417,joy,0.9469810128211975
mikerubits,Last 5 Foster's Home for Imaginary Friends episodes air tomorrow  Best cartoon of the 2000s ever!,positive,0.965838611125946,joy,0.9923306703567505
i_suck7,@nathyeah  dame!!!1,positive,0.5328902006149292,joy,0.24288088083267212
ggw_bach,@westham999 the wave of twitter love ,positive,0.9133358597755432,joy,0.9770494103431702
Kimmii41997,my gosh i'm twitter addicted!! help me ,positive,0.734706461429596,joy,0.9521788358688354
Rocboy89,@YunSTAR can i come along  my mom and sis left without me (,neutral,0.5683566927909851,sadness,0.8865540623664856
Tulise,this all sucks ,negative,0.9372881650924683,sadness,0.9490541219711304
MollySchofe,@warrenbrgsw yer  x,neutral,0.697695255279541,joy,0.46440383791923523
chilimikk,@TomFelton sunbathing for sure haha  and.. work.. i guess your work is way more fun than mine is hahah.,positive,0.9410414099693298,joy,0.9912324547767639
tyycece,Think he is lieing to me  &lt;DADDY'S GIRL&gt;,negative,0.595628023147583,disgust,0.6859378218650818
PonderingBlonde,@mobilee http://bit.ly/SwG2u  - Interview with Anja Schneider ahead of her We Love Sounds gig in Australia on Pulse Radio.  (@PulseRadio),neutral,0.7603587508201599,joy,0.9765675663948059
apple_atlb,"I find it hilarious when ppl fake picture cmnts on myspace, just to a pic cmnt back. lol. If it's ugly, don't lie about it, silly! ",negative,0.8832092881202698,joy,0.9768776893615723
screwmark,one period left until the holidays! ,positive,0.5409616827964783,anticipation,0.7681077718734741
Wyldceltic1,@megrachel no problem. Until they make these things cheaper on us. We do what we gotta do ,neutral,0.5249828696250916,anger,0.9111140370368958
CoverGirl_76,@katewhinesalot don't have to b euro to be a TOPLESS CRUISE! SIGN ME UP! ,positive,0.7933709621429443,optimism,0.7517603635787964
sgitw,Ugh.  My dinner is less than tasty.  ,negative,0.9327171444892883,disgust,0.9172865748405457
seanaceltic,pure bored still no job ,negative,0.8934758305549622,sadness,0.9783499240875244
LiZEEEH,@leeZAP that movie was soo lame ,negative,0.9382885098457336,disgust,0.9050949215888977
Raboussamai,redoin' my nails now... any idea what to paint on it =S oh i fell in the air the headache is coming...  awww  x,negative,0.8200386762619019,sadness,0.8788297176361084
janalle06,Morning. Glad to know im a great mom but a lousy wife. ,positive,0.7251936793327332,joy,0.9537930488586426
ethans_mommy09,@SheryleeB Sounds like it has been a pretty sucky one.  Hopefully tomorrow will be better.,negative,0.911651611328125,anger,0.7582206726074219
kelsothegreat,whyyy is there no cali summer weather these daays?! ,negative,0.8501092791557312,disgust,0.7622252702713013
MissJS_Diva,Ugh I can't effing sleep! ,negative,0.9163697361946106,disgust,0.9419358968734741
Andreavgs,going to hang out with my friend Anggie..!!  and another friends =P,positive,0.8161450624465942,joy,0.9813747406005859
putadaloucura,Boa tarde twitters ,neutral,0.8697528839111328,anticipation,0.15797728300094604
AlanFogarty,@emmaculligan Me two Emmal hate Star trek loved the film &quot; are u out of you Valkin mind&quot; ,negative,0.6743375658988953,joy,0.9869797229766846
damohopo,"@katcal 2 early bourbon fans. Hopefully this debate will rage on for a while, ever increasing your bikkit envy ",negative,0.4078530967235565,anger,0.7413548231124878
schachin,@DJKCRAY lol have not seen it yet      n but will sun!!!,neutral,0.5720429420471191,joy,0.7937540411949158
Ms_Hip_Hop,Just got a HIlarious text......whoooooooooo....yeah.. ,positive,0.542856752872467,joy,0.49565523862838745
isexyteddy,humm .. well im on msn and doing my english  um.. missing my best friend i guess lol,neutral,0.4915161728858948,sadness,0.9609479904174805
nunu1410,Watching Jimmy Kimmel  He talks too much. Oops...,negative,0.5771110653877258,sadness,0.5106713175773621
HannahDanC,@josheey No! I missed the last two episodes ,negative,0.7093912959098816,sadness,0.876999020576477
KennyAllen,@jessymar HAHA it's horrible  I think my lack of sleep makes me cranky :o,negative,0.911698579788208,disgust,0.7672298550605774
kissedstars,Planning to convert my pages to PHP.  thanks to divergente.org for the tutorial!! weee! ,positive,0.9571292400360107,joy,0.9578098654747009
deldelpop,Had a good day ,positive,0.9640570878982544,joy,0.9810404181480408
shanajaca,I HATE WAKING UP TO THIS!!!!! THIS SRLSY SUCKS I HATE LIVING IN BELGIUM!!!!!!!!!!! AAAAAAAAAAAAAAAAGGGGGGGGGHHHHHHHH  i want the songs to,negative,0.9592940211296082,anger,0.9847645163536072
KatieGray90,"@julianperretta i saw you on the 19th may in Lpool for GA tour! absolutely brilliant  have fun in miami, and best of luck with everything!",positive,0.9888600707054138,joy,0.9926397800445557
lornagallacher,@dougiemcfly it would be super cool of you! ,positive,0.9815018773078918,joy,0.989813506603241
Artanas,@loweryc WoW site blocked at work ,negative,0.7988362908363342,disgust,0.8816510438919067
5FreeGifts,See how much my forex robots made while I was on hols  http://tinyurl.com/fxrbtstats http://tinyurl.com/robominerstats @ForexRoboTrader,neutral,0.5476701855659485,anticipation,0.587919294834137
cmanholla,"internet is too fucking slow. can`t look at shoes, takes too long to load ",negative,0.9591064453125,anger,0.9831757545471191
jonathanlai,@mikeboyd coffee soon? ,neutral,0.9121488332748413,anticipation,0.5359634160995483
jravanos,"sh#t !! i wanted to see shaq and thebron together, just in ny knicks jerseys.... is this playoff drought going to be forever??????? ",negative,0.866436779499054,disgust,0.8343604803085327
frogblogger,"@snowslider still in Low Wycombe then? PS can u disengage managers@mss, new address sometime, maybe? About 10-20 spams a day now  ....",neutral,0.49514809250831604,anticipation,0.5854751467704773
reeyowjowrowlan,"likes @revolver01's twit  Good evening to you, too ",positive,0.9475143551826477,joy,0.973917543888092
andreamariel,Iï¿½m so sad beacuse today it was going to be the JB concert !! ,negative,0.9273808598518372,sadness,0.9745593070983887
Danny215,@alydenisof i believe you are alyson hannigan ,neutral,0.8579807877540588,anticipation,0.28802067041397095
endurasoon,@melfay86 doubt i can join ,negative,0.6915848851203918,sadness,0.71623295545578
BriSinco,Trying to do delete multiple programmes from my V+ box is just a tad tedious ,negative,0.664311945438385,disgust,0.9387883543968201
racstar,is craving for ramen  Random but @-),neutral,0.7232570052146912,anticipation,0.413681298494339
slayerofshadows,R.I.P- Titanic's last survivor... a sad day for the world  a moment of silence please?...........................................thank you,negative,0.7440741658210754,sadness,0.9646514654159546
louriza_02,"@peachypeach05 nak, haven't watched the trailer but let's watch!  haha kung wala ka lang kasama... ;P",positive,0.771597683429718,joy,0.9876438975334167
ilovetwilightxo,MSN keeps on crashingggggggg ,negative,0.9160575270652771,disgust,0.9405521750450134
charlielottie2,@Chriss_S is this right??? ,neutral,0.9235381484031677,disgust,0.3030146062374115
matt_hero,"@gothwin Phew. Neighbours were out on the roof chatting until 5am because of the heat, so hot night and no sleep here ",neutral,0.4352884888648987,sadness,0.9215953946113586
HarrisMart,"Joey_P_ Worked like a charm!  Deleted it, logged out, back in, added it and presto... me, Vegas sunburn and all! Iowe ya one ",positive,0.868440568447113,joy,0.8981903195381165
kimidreams,getting ready to head to the gym for my eval (which i hope will lead to massages) then my dance class WOOT ,positive,0.7857998013496399,joy,0.8957632780075073
sixthseal,@geminianeyes Even thinking about it now makes me queezy  No more talk about PCM or I'll puke on my desk. :p,negative,0.47092777490615845,disgust,0.681389331817627
chelzmae,@ilovejessyx3 Wow! You're following LOTS of celebrities. ,positive,0.9222005009651184,joy,0.9721004962921143
Joseph1391,I just want to climb back into bed so bad  my bed looks so comfy.  I guess off to work...,positive,0.7485887408256531,sadness,0.8781856894493103
kathryn_mcfly,@EnidanEkieh haha probably  or maybe i just have problems..! xx,negative,0.492458313703537,sadness,0.862626314163208
hawtpeenk,@AARONGUTIERREZ no I wish!!    they didn't get me tickets yesterday cuz they thought we had classes today.  So we're at home listening lol,negative,0.500831127166748,joy,0.7510145902633667
shaysheena1,lol i finali jst gt on here n jst added mandy moore  yay,positive,0.9224468469619751,joy,0.9800634384155273
ctmini27,@livingfearless yes it is nice up there... As parents we like the $ as well  if it happens I will need the scoop-good and bad- from you!,positive,0.9522860646247864,fear,0.9499231576919556
S0nicbob,@pampers197 Me too - Have to wait until next week again ,negative,0.7762491703033447,disgust,0.527999997138977
thatjamesboy,@sianysian that's awesome ,positive,0.9864209890365601,joy,0.991208553314209
bperfect09,"Up early with carter, he's stuck on eastern time! Wish I would have slept better last night! ",negative,0.6516327261924744,sadness,0.7213467955589294
murderedxmind,i'm listening music ,neutral,0.7346482276916504,joy,0.9653128385543823
Heddyy,@singswell Yes lmao I'm still far away from finding the sword allowing me to go to the future ,neutral,0.5581688284873962,optimism,0.841612696647644
michelemc,@soully loved it  makes me want to watch the film again! Dreaming of Vincent Gallo...,positive,0.9842776656150818,joy,0.9840736389160156
christalanna,There is a guy in the Student Center walking around playing music from his cell phone... its like his own personal theme music! love it ,positive,0.9744004011154175,joy,0.9827421307563782
kidfyjy,@theeashlee I know ,neutral,0.811710774898529,joy,0.5328409075737
AngelOfHate,@dj_epicfail Shweet  HIPPOLOTAMUS ATTACK!!!! *noms*,neutral,0.5857966542243958,disgust,0.5564702153205872
valeenie,a day of childish antics left me falling asleep at 9:45 instead of at my regular 1am bedtime. too bad I woke up at 1:30. ,negative,0.8832094073295593,sadness,0.9522895216941833
theresagiovanni,@ Blizzfm thanks uda follow yaa ,positive,0.8057395815849304,joy,0.8420729041099548
no7hing,@milessabin Thanks and booked right away ,positive,0.8916934728622437,joy,0.6850187182426453
d13design,toothache -&gt; infection -&gt; abscess : and still no dental appointment ,negative,0.8717271089553833,sadness,0.9123935103416443
samigirl112,cooking a healthy choice meal 2 eat.also i had a dentist appointment and i had NO cavitys!yay me! ,positive,0.973132312297821,joy,0.9487120509147644
Daisy_Cleo,All you need is love ,positive,0.6855592131614685,joy,0.970940887928009
mz_icandy,@kaysesoze does twitter hav a blog spot r suntn? i tol u i dont know wtf a blog is ,neutral,0.5867922902107239,disgust,0.6922405362129211
VoQuisha,VoQuisha @cadybaby I don't know yett  my rents are being super cool right now.... Who's all going?,positive,0.6419591307640076,joy,0.8282917141914368
tns_fan,@shermik tegan and sara fan! follow the official twitter @theteganandsara ,neutral,0.7259872555732727,joy,0.8806611895561218
readora,@heyitsmunkie nothin.  my job searching keeps failing (tried again yesterday). but i think ive got a new freelance gig (or 2) popping up.,negative,0.6432812213897705,anticipation,0.6062121391296387
vibzfabz,"@edziardo : Hi, there! I'm sorry for not telling you  Let's meet up! With @yayi_meirizka too. You promised to treat us! XD",positive,0.842310905456543,joy,0.9767479300498962
stevengonzalez,smoking a ciggy before bed. LAST assembly at school tomorrow. high school is almost over! ,positive,0.430728942155838,joy,0.6194518208503723
amandapug,@AUBB  Won't play.,negative,0.8175022602081299,sadness,0.8680936694145203
CHELSEAbbyckes,dude. that was a weird dream? husband- you never..  never mind- going back to sleep.,negative,0.6709807515144348,sadness,0.47399425506591797
Djalfy,@robgokeemusic  un fair .. nipples hard again thanx..  i should send you my hit song &quot;Electronic Orgasm&quot; haha,positive,0.8737250566482544,joy,0.9876565933227539
VixxieEarle,One week from tomorrow...big things happen...and somehow I'm blessed to be a part of it.. http://www.howitends.tv/....wanna join me? ,positive,0.9850400686264038,joy,0.98223876953125
garyatx,@patrick9152 new phone?  what did you get now? ,neutral,0.9431435465812683,sadness,0.62785804271698
hitchcock73,It's gonna be a rough shift. I think I had about 4 hours of sleep. ,negative,0.8042543530464172,fear,0.925986111164093
Bridielp,"wants to sleep, and wants to go out but nothing is happening that interseting, everyone going out tonight, just me and thre dogs at home ",neutral,0.518058717250824,sadness,0.811874270439148
Chlooooooooe,is ill at home ,neutral,0.6323900818824768,sadness,0.9754135012626648
FollowKayleigh,@BrittaniTaylor http://twitpic.com/6t2k4 - you make a good Bella! Can't wait! ,positive,0.984043538570404,joy,0.9908114671707153
a1_kitkat,Brrrrrr! It's too cold  and we haven't even hit winter yet,negative,0.8384478092193604,disgust,0.7804274559020996
karenpurves,@DeeWee10 couldn't but agree re the dancing of Greece - something out of 1970s with the biceps of now ,neutral,0.5194840431213379,joy,0.8954169750213623
wrocknquidditch,"Aww man, it sounds like everyone has ice cream but me. ",neutral,0.38727477192878723,joy,0.9638255834579468
DaveMathias,...had a text from his mate saying that she has just had a hiding from a bunch a girls...nice.   Bank holiday madness.,neutral,0.5096343159675598,joy,0.9717773795127869
MsJerzi,@Hinkybinks shit is that the topic of the day I was thinkin that all day. ,negative,0.6472394466400146,anger,0.9262068271636963
randolphmanoe,Had fun sharing at DATE. Comfort and strength were shared and the 'book' led the worship..  Woohooo..,positive,0.9900262355804443,joy,0.9912769794464111
heatherdearie,"can't hear, too close to speakers at the gig ",negative,0.6487700939178467,sadness,0.5526294112205505
juliaaaaaaaaaaa,i'm sooooooo readyyyyyyyyy for the premiere tonight. ,positive,0.9908429384231567,joy,0.9566039443016052
misswiz,"@nwoolhouseuk @TiernanDouieb Aah, that'll be because Mr Fry has tweeted it  Oddly didn't come through on my Tweetdeck feed though...",neutral,0.8206184506416321,sadness,0.7548712491989136
hooeyspewer,@ScottSchablow Thanks - The 'sch' is an added bonus  We've had Bosch and they've been great but designers think we should go with Miele...,positive,0.9410206079483032,joy,0.9494935870170593
zerohitwonder,"@Duckman1221 yep.  I'm moving in with some friends in October to save money.  Sad, I know ",negative,0.47147703170776367,sadness,0.9754932522773743
rjakesdub,"@Jayme1988 ah, okay getting out of the loop. Actually thought it was something to do with opera ie singing. Bringing it to the public etc ",neutral,0.8456884026527405,joy,0.6531526446342468
jennabartello,About $180..next weeks paycheck will take care of that ,neutral,0.6192455291748047,optimism,0.8625917434692383
supernova_star,@MsZsaZsa hey! I just got home....awww man it was so much fun! Danced so much! but apparently it's every Tuesday ,positive,0.9890363812446594,joy,0.9914231896400452
amalbog,"nooo, i told you not to fall for me again ",negative,0.8000441789627075,anticipation,0.7234048247337341
ZialouMae,Off to Nan's  Au revoir  xx,positive,0.5442904233932495,joy,0.9588336944580078
efinethy,Shadow puppets with the kitty ,neutral,0.8997564315795898,joy,0.5163445472717285
sarabewa330,i'm freeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ,positive,0.783889889717102,optimism,0.9326784610748291
ZaxxonQ,"@EddieSDallas Hee-hee.    and the &quot;spoon&quot; is a metaphor for what, exactly?  :-P",neutral,0.70076984167099,joy,0.8579961657524109
carmenmg5,@JasonCroxford  Insanity is just like the name ... you are going to LOVE IT!  Coming SOON! ,positive,0.7978004813194275,joy,0.9807619452476501
taebunny,wonders when her room will cooperate and clean itself ,neutral,0.7778623700141907,anticipation,0.7357479929924011
MsLadyQ,@nickhaze My ex has connections with the judge and got custody and SO MUCH MORE YOU HAVE TO READ AND SPREAD IT PLEASE!! ,neutral,0.6811987161636353,joy,0.6294803023338318
IsisFire,"@LolliLicker hehehe wanna see a hot pic that involves me, a baseball bat, and a group of people at a party?  -Kelli Kanyon &lt; google me",positive,0.5551524758338928,joy,0.9302469491958618
kdl19,"@Mooooooooose wish I could be there so we could eat dunkaroos, drink kool aid, and play on the slip n' slide  miss yoou bullwinkle!",positive,0.8999012112617493,joy,0.9540761709213257
staarliteangel,My mom told me the other day my dad wants my car. Told her if he wants 2 buy it he can. But it has 2 b 4 enough that i can buy a new car ,neutral,0.5418408513069153,optimism,0.9157063961029053
BeBuddha,"Tis was a good night, drank at oiwake, chill with homies, ate at koraku, came home and came up 14 bucks on scratchers ",positive,0.9716703295707703,joy,0.9850801825523376
babesmcphee,"@qtab nah i never got any!...don't think they made the cut   (in fact, it was some a-holes blog on that site that totally ripped me apart)",negative,0.9418246746063232,anger,0.9787405133247375
kevindjohnson,@kwells2416 Yeah I was busy  How's it going? Big weekend planned?,neutral,0.7140651941299438,anticipation,0.729543924331665
alilovesya,Off to see @ladygaga so excited ,positive,0.9910852313041687,joy,0.9866395592689514
Bluraven,Totally enjoyed Drag Me to Hell...although I'm so not in the mood to EAT!!! ,positive,0.6807513236999512,joy,0.9882904291152954
recullen,I don't wanna work for 13 hours tonight ,negative,0.8785003423690796,fear,0.8787761926651001
cellpl,@Didierinho  why is it stupid? ,negative,0.8749976754188538,anger,0.9597928524017334
marymin,@immad congrats on the fundraising ,positive,0.9789232611656189,joy,0.989617645740509
banoura,at work......thinking about the rest of my finals...summer almost here ,neutral,0.6735653281211853,fear,0.8958556056022644
cookiemonster82,@clashbabi Good Morning!  How is Chicago today?,positive,0.8935880661010742,joy,0.78818678855896
sweetielol01,ahh. i'm tired. i'm spending the night with sis. and i'm trying to fix my phone  i love my boyfriend!!!,positive,0.8735461831092834,joy,0.9751038551330566
Charlotte_Beer,"Mmmmm. Crunchy Nut Cornflakes and Christian Bale for breakfast. Could the day get any better? No it can't, cos I have to go to work ",positive,0.9203301668167114,joy,0.7649497985839844
andreaowns,Day with taniaaa was pretty fabulous. ,positive,0.9900820851325989,joy,0.9908528923988342
LittleDrea1990,I hate that my best friend is sad as fuuuuuuck ,negative,0.9584684371948242,sadness,0.9599626660346985
trupromisez,"Before YOU were made in your mothers womb, He chose YOU before YOU were born, he set YOU apart for a special work! (jer1:5)..find it ",positive,0.5469370484352112,optimism,0.9495066404342651
andrewnaylor,"@mohsin nice pics, let us know if you see any hi res ones ",positive,0.9660401940345764,joy,0.9602404832839966
nicolafisher,@joelbdavison I know the feeling ,neutral,0.510553240776062,optimism,0.4934440553188324
A_Martinez0110,No McLovin. ,neutral,0.8476292490959167,sadness,0.7599710822105408
nanalipzz89,@cathy_cochina40 hah yupp I was..my fave didn;t win  haha I'm pretty good and you??,positive,0.9430299401283264,joy,0.9785948395729065
iseesparksfly,"@mileycyrus  we love you Miley, and we will always be there for you. always.",positive,0.9754183888435364,joy,0.9754406213760376
pattistrufan,My baby is messing up (blackberry) ,negative,0.9015331268310547,sadness,0.8871277570724487
Lunabee_art,"Back from the post office, once again Emmy was centre of attention ",positive,0.6543649435043335,anticipation,0.5690740346908569
ananyah,@TheExtravagate i wanna read ,neutral,0.8233410716056824,anticipation,0.5216185450553894
missnanette,Awake in the middle of sleep..such a bummer ,negative,0.9077605605125427,sadness,0.980620801448822
Rebekah_McFly,@Karinaaaaaaaaaa im going to miss BGT  lols,negative,0.6751697063446045,joy,0.9504425525665283
MatchesMalone,"@krystyl Too much other stuff going on, unfortunately ",negative,0.7903536558151245,sadness,0.9754221439361572
Lena_DISTRACTIA,@jweaving lil wayne? ,neutral,0.9283115863800049,joy,0.3605976700782776
falconwhitaker,"@faesutherland I was trying to hold the blood inside my knee at the time... Yes, I cut myself, then pulled my hamstring. I suck! ",negative,0.9210379123687744,disgust,0.9454830288887024
adamwc,@pearsonified i tried to send you a DM but.......oops. guess the thesis master isn't following me yet ,negative,0.8051832914352417,sadness,0.7723181247711182
roxettehowe,blehhh too much cake! but it was soooo good ,positive,0.9848098158836365,joy,0.9916979074478149
dolceshan,@KG4ZXK morning  just working on some projects. how's your day?,neutral,0.7308455109596252,joy,0.8694445490837097
markforchange,1 hour to go till I have to leave for work but I'm still half asleep and in bed!! ,neutral,0.6172876358032227,sadness,0.8907734751701355
matt467,"wish a never got the daft tattoo, a canny sunbed  lol",negative,0.87052321434021,joy,0.9503896832466125
joyell,it's early as heck...mornings r def not my thing...bout to head out to jerz for the last day of my convention...god is good ,negative,0.5834074020385742,joy,0.8498473763465881
arcdigita,"any tips for converting mrsid files from 16 bit to 8 bit? they are over 4GB so ArcGIS is out, and autocad 9 won't read 16 bit sids. ",negative,0.6340985298156738,disgust,0.8071319460868835
dany_yellaaa,First day of organic chem hell .. Booo ,negative,0.898703396320343,joy,0.6463199853897095
TweetingMama,"Sad news today. My sister-in-law (hubby's sis) lost her baby this morning. My nephew was stillborn, weighed 2lbs &amp; was due in August. ",negative,0.7883123755455017,sadness,0.9751494526863098
JewelSteel,"@perrynoble I hate close talkers....well, I guess I don't hate them...I hate what they do???????  LOL!  ",negative,0.8653321862220764,anger,0.9772521257400513
sumares,@poshpantspaddy Will you be going to #WWDC? @hectorramos and @onedgepr will be there! ,positive,0.7100452780723572,anticipation,0.8235111236572266
purplefangs,@Sethhs23 @lizvengeance - ha ha thats right we do not care  @DonnieWahlberg is also a fine actor may i add mate,positive,0.8173602223396301,joy,0.8572636842727661
Krystalle,@johnhummel: You must really like sleeping on the couch. ,positive,0.4793793857097626,anticipation,0.36959388852119446
echristine,I am roommateless  this is a very lonely 5bdrm apt when only I am home .. @desiraegrace @LoverBritt @MacKenzieMM,negative,0.8947827816009521,sadness,0.9687381982803345
xnwilex,"is well pis#ed off. i have so much work to do, it's unbelieveble. ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh ",negative,0.4959239959716797,joy,0.581447958946228
wbahner,@amberlily I just tried to get in and all I got was a blank screen ,negative,0.6517741680145264,disgust,0.8665156364440918
MonstersInSF,"@ElViejon keep it real. Good luck with that goneness, wherever you go. ",positive,0.7439749836921692,optimism,0.9388399124145508
astridvyo,Leadership conference with the ladies ,neutral,0.834882915019989,joy,0.9579038023948669
AVBenedetto,@Mtn_Dew I picked up another Alliance Blue at a store during a walk. They didn't have Horde Red. Now I feel like my pH balance is off ,negative,0.7978729605674744,sadness,0.8101181983947754
xXxSairxXx,@Wossy I missed all of eurovision ,negative,0.7289807796478271,sadness,0.9634509086608887
nibsuk,"@BigAssBadger Sounds good. I'd love a Tweeting day, but I've gotta go to work  Enjoy yours!",positive,0.9545799493789673,joy,0.9923385381698608
vaIetudo,"@fozzieb second thoughts Â£500 unlocked, dont think so. im contracted to virgin for 18 months so il just get ipod touch! no camera tho ",neutral,0.5649768710136414,anticipation,0.4799131751060486
Habeeh,What happened to @GerardoMitre? I missed his twitts ,neutral,0.5563382506370544,sadness,0.8989511132240295
deejayryu,Boo went to pick up my burial/moth &quot;12 and it's not in yet ,negative,0.7892173528671265,sadness,0.6575477719306946
jhaavisto,"@mrandrewjpham Yep, but I just cannot find it from settings ",neutral,0.4867785573005676,sadness,0.8249103426933289
dr_eej,What a tragedy with Air France Flight 447... Hope all the families and friends find a way thru this... ,negative,0.8486332297325134,sadness,0.9792714715003967
twirped,One more day ,neutral,0.7426557540893555,optimism,0.900600254535675
mad_pup_86,I have to sell the motorcycle. I am so so sad ,negative,0.9248883724212646,sadness,0.9765551686286926
abstractions,I'm sick  but on the plus side I got a 16g taper.,negative,0.798160970211029,disgust,0.7468358278274536
Thricewiser,@gossi Aww! THanks Gossi! I'm a Whedonesquer under Thricewise ,positive,0.9544140100479126,joy,0.9281243681907654
sambii27,is praying that her parents will say yes  http://plurk.com/p/pcdlm,neutral,0.5160589218139648,optimism,0.9185789227485657
AllTimeLow55,I like it but its more pop. im kinda wondering what julie thinks of it ,positive,0.6626235246658325,joy,0.9111727476119995
jedwardphillips,Missing @newspring right now! ,negative,0.757773756980896,sadness,0.9754458665847778
sammic09,ok i stillll dont get  it ,negative,0.7823603749275208,sadness,0.8495500683784485
missfrederica,@ynnabaybeh I will lose 600 tomorrow.  ),negative,0.8011935949325562,sadness,0.5095526576042175
janineshepherd,"@JoeyDomhof Ask not why, but why not? ",neutral,0.6826567649841309,anticipation,0.3667943775653839
BrittanyHorwath,Everyone is asleep. I'm jealous. I only got 2 hours of sleep  ,negative,0.7534447908401489,sadness,0.8904510140419006
Moleymannyspam,Want's to be with her so much  x,positive,0.9215023517608643,joy,0.9832183122634888
mangya,@anilramesh Uploading now on BSNL. ,neutral,0.8879945278167725,anticipation,0.4878111183643341
MyImaginationxx,@AlwaysMiley Your welcome ,positive,0.8406868577003479,joy,0.9668635725975037
mdxmehi,@ryannguyen  I know. Now I miss the game too.,negative,0.6402329206466675,sadness,0.9739234447479248
PLAYTHISWAY,watching lettuce grow as I type out my window - wow it grows FAST - just picked last week and already a full big salad's worth back!  ,positive,0.9742909669876099,joy,0.9877310395240784
susannlol,chatting.. ,neutral,0.9229941964149475,joy,0.9435624480247498
iLawrenn,with megan. ,neutral,0.9017806649208069,joy,0.8114085793495178
duniyaniya,"@hasief well I can be  okay let's rephrase I'm just a girl (not a woman) with sumtin to prove, slightly bored and severely confused",negative,0.5177087187767029,sadness,0.8488143086433411
xEMVx,Ugh running late  just showing now...,negative,0.913310170173645,anger,0.9631677269935608
jeffpower,"@sethsimonds ok, comment on the last post on my blog, and include the word 'awesome'... in all caps ",positive,0.6628378629684448,joy,0.7814873456954956
KirseeR,Has had an awesome dinner and starbucks chai and all is right with the world ,positive,0.9848328232765198,joy,0.9896801114082336
TheGregz,@mirandapearl ,neutral,0.8073853850364685,joy,0.1857343465089798
ianzjdp,@Alex_Maron yep. back in sydney. probably free in about 2-3 weeks. my ankle is still not 100% yet though ,neutral,0.7613770961761475,anticipation,0.7226599454879761
mattymoro,published my first website...  to my macbook   now all i need is a server :|,neutral,0.736186146736145,anticipation,0.8214932084083557
Gift_tours,@harttwohart Yes we have  Two actually: www.gift-tours.com and www.studios92.com,neutral,0.5740956664085388,joy,0.8983389139175415
KatFlint,"2.50am: awake. Stockwell is kicking off. 3 separate processions of police vans (sirens on), a massive fight over the road + misc. screams ",negative,0.5185216665267944,anger,0.8828973174095154
kirrus,"Our world is a cruel, nasty place  http://tinyurl.com/c3zkke",negative,0.8777556419372559,anger,0.9702144265174866
megfife,@ashleytisdale Would love to preview your album and hang out!  I live in Oklahoma City,positive,0.9663519859313965,joy,0.9835661053657532
Tomleavy,Morning guys.... It's 7.35 on Sunday morning and I'm in work. Can you believe that  finish this afternoon so still catch the sun ?,neutral,0.5802069902420044,anticipation,0.7053567171096802
xMariax123,"Trying to make a video on new moon, calling it new moon catch-up for those people that have missed much! probs not many but what the hell ",negative,0.4651656150817871,disgust,0.8814800977706909
chenolicious,Going to bed..in like an hour. My tweets aren't coming through on my phone yet ,neutral,0.6047695875167847,disgust,0.7768787145614624
debbliss,Oh imac how I adore thee... ,positive,0.9611800909042358,joy,0.9772453904151917
aliceyeaaah,@beccaaa94 baha thanx lol. im gonna die of dehydration now ,positive,0.3632600009441376,disgust,0.672909140586853
AWFRox,"Tesco's is so dodgey, customers are all effin' retarded I swear ... I got a buff donut though, I think it was banana flavoured but iuno ",negative,0.8471709489822388,anger,0.9744437336921692
koalabaerchen,"Sleep more, drink less... on weekends of course ",neutral,0.6858890056610107,joy,0.44662314653396606
freescully,"Kevin Kilner in Life, I know someone who will love watching this episode even more than the others... ",positive,0.9749533534049988,joy,0.9850752353668213
hollie__,@Diana_Vickers_ YAY crunchy nut! i don't function without my daily crunch nut haha [clusters are yummyyy!]  hope all is good with you xx,positive,0.9846746921539307,joy,0.9911515116691589
clairelouisef,@nihcberry @allenjesson @Sarah_Turner @tonyeldridge thanks heaps for the follow   how are you?,positive,0.9150797128677368,joy,0.7568716406822205
manZanoooooooo,I have 2 presentations today. I'm very nervous so plz pray for me. ,negative,0.6984792351722717,fear,0.980903148651123
Morni,I have to leave for Wedding Action meeting and at this precise moment the weather has changes to a thunder storm. ,negative,0.5024048089981079,fear,0.3586362898349762
Niners16,hanging out with my cousins that i love to death!!  ,positive,0.9870474338531494,sadness,0.8827316761016846
boom_shakalaka,ahhhh. back to school tommorow!!! i dont wanna gooooo. ,negative,0.9312528967857361,fear,0.9226632714271545
